epoch,A_loss,BD_loss,DP_loss,E_loss,FS_loss,RC_loss,loss,lr,val_A_loss,val_BD_loss,val_DP_loss,val_E_loss,val_FS_loss,val_RC_loss,val_loss
0,0.3835922111483181,0.3812347624231787,0.4308303103727453,0.561716525870211,0.31157635897397995,0.37709643078200955,2.4915642072172726,0.001,0.2728864401578903,0.30094192549586296,0.5080798529088497,0.41919366642832756,0.38009704649448395,0.2959249671548605,2.222722977399826
1,0.3012572531314457,0.28556955518091426,0.35488207199994254,0.31447766896556406,0.2745520840672886,0.2878526905003716,1.8642100095748901,0.001,0.2619437277317047,0.28968264907598495,0.36441710218787193,0.3276657946407795,0.298246705904603,0.2767595276236534,1.8643280267715454
2,0.25520600159378615,0.2421207853099879,0.29204366049345803,0.25574961611453223,0.2070074900984764,0.24497556905536091,1.542695445172927,0.001,0.218996899202466,0.1993136815726757,0.24557002447545528,0.2680113594979048,0.21666797436773777,0.23318565636873245,1.4273160845041275
3,0.20120857568348155,0.21039110290653565,0.24345855064251842,0.23127810262581883,0.16264884042389252,0.22103203394833734,1.3155596712056328,0.001,0.16650251671671867,0.1484950976446271,0.1922040730714798,0.24046353437006474,0.2077668309211731,0.18205378763377666,1.1829918175935745
4,0.1680653886321713,0.17070711930008495,0.20836190441075494,0.19416159851586118,0.14188853979987257,0.17860078767818563,1.1072522384278916,0.001,0.13228437304496765,0.11520570982247591,0.1465812074020505,0.16401926055550575,0.14803197421133518,0.15314526855945587,0.9046960845589638
5,0.15013246303972075,0.14833992281380823,0.19803409124998486,0.17312209614936044,0.12335480705780141,0.1646361403605517,1.0029970144524294,0.001,0.11126639228314161,0.08793359063565731,0.13268836587667465,0.12728539668023586,0.10346078686416149,0.13235140312463045,0.7403134182095528
6,0.12926404353450327,0.14062223934075413,0.17229322212583878,0.1560832134941045,0.11292863900170606,0.13979912417776444,0.8962803027209114,0.001,0.11848328728228807,0.08305299933999777,0.12592832371592522,0.1306089460849762,0.10712789930403233,0.1521944971755147,0.7626393511891365
7,0.12611142414457657,0.11973315586938578,0.15563475998008952,0.14480548461570458,0.10227875740212553,0.1322623738909469,0.8260205615969265,0.001,0.07789593748748302,0.04909001896157861,0.08003585040569305,0.08801319729536772,0.07843713369220495,0.10074985027313232,0.5193633921444416
8,0.11438374243238393,0.11247767135500908,0.1456744410097599,0.1289332278949373,0.08983933881801717,0.11753009413095082,0.7539194156141842,0.001,0.17623384483158588,0.11728978529572487,0.1785096749663353,0.16792652569711208,0.1357636209577322,0.1843685880303383,1.0051181390881538
9,0.11195670857149012,0.09774893620873198,0.13205903176875675,0.11690333354122498,0.09098364872967496,0.10618639014223043,0.7008160641964745,0.001,0.08491778559982777,0.06364194303750992,0.08927458338439465,0.08600688399747014,0.07972210552543402,0.11418775282800198,0.5626678802073002
10,0.10024209101410474,0.09093559862059705,0.11602872982621193,0.11269006483695086,0.08381681122324046,0.1026452569400563,0.6511962483910954,0.001,0.0643131397664547,0.04532912140712142,0.06810815446078777,0.07689289562404156,0.0792667088098824,0.09511125832796097,0.47377726063132286
11,0.1008037499645177,0.09207686540835044,0.11262911119881798,0.10690391743007828,0.08178880701170248,0.09700516227851896,0.6358911026926601,0.001,0.06515754526481032,0.03759821830317378,0.06620648223906755,0.06409197906032205,0.06996433902531862,0.09022104553878307,0.437847837805748
12,0.09496536379789605,0.09329810146899785,0.11022176221013069,0.10757383638445069,0.07622517875450499,0.10222365290803068,0.6290463147794499,0.001,0.07027063239365816,0.04387788847088814,0.06715462449938059,0.06635728618130088,0.07590506132692099,0.09426426701247692,0.46230242773890495
13,0.09209634385564748,0.08553367009495988,0.10374431958531632,0.10331691560499809,0.08049472454277908,0.09527309414218454,0.6048617494456908,0.001,0.06394170830026269,0.04361849185079336,0.07303866231814027,0.06271123653277755,0.07503669988363981,0.10020675975829363,0.4628797322511673
14,0.08979418106815394,0.08930206123520346,0.09959289212437238,0.10392772340599228,0.08441278721918077,0.0946421427104403,0.6059261788340176,0.001,0.08008342422544956,0.06449106335639954,0.08897259645164013,0.08410055376589298,0.09109374042600393,0.11392383743077517,0.5668440461158752
15,0.0835418701171875,0.0794421468368348,0.09275894009453409,0.09580602924175122,0.07198083992390071,0.08629820167141802,0.5539321934475618,0.001,0.08814494777470827,0.0538766267709434,0.09503926243633032,0.0823364770039916,0.08801671862602234,0.11791810486465693,0.5693604610860348
16,0.08576063581687562,0.08127111755311489,0.09119430184364319,0.10091410489643321,0.07618664610473548,0.0909260315272738,0.5702435409321505,0.0005,0.06860322132706642,0.04304752219468355,0.07144151022657752,0.07776354439556599,0.07673273328691721,0.0989966494962573,0.48053036630153656
17,0.08014879342825974,0.07655252669663991,0.08622288002687342,0.0893020213526838,0.06839025919051732,0.0785410559790976,0.5230562704450944,0.0005,0.060427913907915354,0.03341700346209109,0.05829743854701519,0.06239584647119045,0.0659317341633141,0.0838192068040371,0.40814370661973953
18,0.07857501923161395,0.07752598811160116,0.0880855299970683,0.09258421247496325,0.07189214810290757,0.08232006321058553,0.5347988114637487,0.0005,0.06480534560978413,0.03987043397501111,0.07120024785399437,0.0613418729044497,0.06939942017197609,0.08300631865859032,0.4333977475762367
19,0.0758870496031116,0.07654001870576073,0.0788914473617778,0.08531442350324463,0.0724539150867392,0.08082583831513629,0.5136446952819824,0.0005,0.09281619265675545,0.05657121632248163,0.10334975644946098,0.09402487333863974,0.0881074033677578,0.11885534320026636,0.5974101051688194
