epoch,A_loss,BD_loss,DP_loss,E_loss,FS_loss,RC_loss,loss,lr,val_A_loss,val_BD_loss,val_DP_loss,val_E_loss,val_FS_loss,val_RC_loss,val_loss
5,0.2310674514840631,0.22029282196479685,0.17158856593510685,0.26000121323501363,0.16034413392052932,0.16526898478760438,1.2554106396787308,0.001,0.2226705700159073,0.1679094359278679,0.13701400719583035,0.3487602472305298,0.15079794079065323,0.13083988148719072,1.204802930355072
6,0.21550941642592936,0.18631415836074772,0.15425791481838508,0.2164072819492396,0.14349995684974334,0.14130304381251335,1.1040736401782316,0.001,0.19647604413330555,0.14189947210252285,0.12144176848232746,0.32165398076176643,0.12486377917230129,0.1058310940861702,1.0589243993163109
7,0.18656250177060857,0.14435786227969563,0.13040831334450664,0.21205936679068735,0.11578687828253298,0.12319704386241295,0.9590946769013124,0.001,0.12507023569196463,0.09581162594258785,0.07130209915339947,0.3255791924893856,0.09378145169466734,0.09424842149019241,0.8524770364165306
8,0.17632009242387378,0.1301929350284969,0.12123942287529216,0.1930927095167777,0.11338780075311661,0.10884986774009817,0.8897229117505691,0.001,0.13104011584073305,0.08864996954798698,0.06250318000093102,0.2499147728085518,0.1017018398270011,0.09898620750755072,0.7793900966644287
9,0.17602619769818642,0.1275134930277572,0.11254446339957855,0.18217654109877698,0.10278356732691035,0.10542081143049632,0.8530183311770944,0.001,0.10399637185037136,0.055085786152631044,0.05033633532002568,0.1888448614627123,0.0868221577256918,0.08147655054926872,0.6130785197019577
10,0.16506375788765795,0.11141330420094378,0.09962852912790635,0.17591899480013287,0.0889973925317035,0.09254045072285567,0.7800368912079755,0.001,0.08173357229679823,0.04677348490804434,0.04614891251549125,0.14305336773395538,0.06595792109146714,0.07777117704972625,0.5078638195991516
11,0.14864643685081425,0.10349098790217848,0.09137353366788696,0.16069624003242045,0.08405689413056654,0.08551522892187624,0.7201514507041258,0.001,0.07245344668626785,0.03563971887342632,0.044542836025357246,0.1293307701125741,0.06488739838823676,0.06800187192857265,0.46117662638425827
12,0.13631256998461835,0.09009453314630424,0.08345838022582672,0.14141766924191923,0.08245986283702009,0.08208303547957364,0.6620973839479334,0.001,0.07804543524980545,0.040173583664000034,0.03931337199173868,0.11886231135576963,0.06335882283747196,0.0780792897567153,0.4640529379248619
13,0.13413969799876213,0.09242860425044508,0.08631089932340033,0.1486550159752369,0.07730559533571496,0.08088305713061024,0.665904749842251,0.001,0.07691661268472672,0.03587073599919677,0.04217012505978346,0.08747018594294786,0.061697285156697035,0.07434482965618372,0.4246080256998539
14,0.12058501120875864,0.08883645758032799,0.07530994176426355,0.1269491637016044,0.0706104077398777,0.07638000718810979,0.6047614164212171,0.001,0.06959745101630688,0.035364826675504446,0.04211030015721917,0.09075632598251104,0.06169858435168862,0.07354124635457993,0.4191032759845257
15,0.12481072435484213,0.08439051151713904,0.07375117226996843,0.12839768980355823,0.0677374543293434,0.07376081397866502,0.5988306631060207,0.001,0.07695041038095951,0.03444117237813771,0.044344553258270025,0.09720989316701889,0.062152224127203226,0.07458657305687666,0.4356110394001007
16,0.11359585492926486,0.07983689404585782,0.06976943189168677,0.12826194745652816,0.07004586037467508,0.07451738526715952,0.5819034734193016,0.001,0.06065753474831581,0.029960694490000606,0.03530854405835271,0.09115719329565763,0.057489905040711164,0.07232206594198942,0.39271945133805275
17,0.10831361110596095,0.07586197237319806,0.06635359280249652,0.11949571835644104,0.06468196070807822,0.07180912058581324,0.5522800228174995,0.001,0.05446319188922644,0.029290894512087107,0.03725128434598446,0.06210252037271857,0.056651039980351925,0.07225596997886896,0.3577148914337158
18,0.10553825865773593,0.07646041374434442,0.06533599042278879,0.11564144492149353,0.06488342002472457,0.06775218577069395,0.5412548421060338,0.001,0.051657894626259804,0.02664785971865058,0.034856613259762526,0.05365940649062395,0.056831365916877985,0.06675238953903317,0.33598725497722626
19,0.10735055322156233,0.07579593963044531,0.06387996092876967,0.11005516481750152,0.06431936867096845,0.07160995100789211,0.538537059636677,0.001,0.06102209119126201,0.03353695874102414,0.035885208984836936,0.07260327227413654,0.0648317551240325,0.08085376024246216,0.3941943421959877
0,0.7085173506947124,0.6391891284900553,0.37604421289528117,0.3840479158303317,0.5558810330489102,0.42065590269425335,3.12899130933425,0.001,0.36338307335972786,0.3301386088132858,0.44761889800429344,0.45035236701369286,0.2944475896656513,0.4306705668568611,2.3613224923610687
1,0.39117688817136426,0.31705992055289883,0.3190886763965382,0.3540801993187736,0.3319050191956408,0.30688633594442816,2.064923314487233,0.001,0.2065920438617468,0.27181045711040497,0.19554832577705383,0.37250157445669174,0.24128906801342964,0.32800013199448586,1.6604747623205185
0,0.5136054876972648,0.33572467328871,0.4271942499805899,0.46897100613397713,0.3377263984259437,0.3693816039492102,2.4982805672813866,0.001,0.4746703915297985,0.36229119822382927,0.5716525986790657,0.33723780140280724,0.369382131844759,0.4852827191352844,2.646245777606964
1,0.37316585200674396,0.2837957827483906,0.3510600977084216,0.3276885327170877,0.31556550720158744,0.34333766646244945,2.040350980618421,0.001,0.32850492745637894,0.22752412222325802,0.39097313582897186,0.32113272324204445,0.3948243483901024,0.46375903114676476,2.172459378838539
2,0.32135973607792573,0.23392431657103932,0.3016430963488186,0.28347345397752877,0.285319060087204,0.3030076210989672,1.7744705501724691,0.001,0.2736854199320078,0.1518695019185543,0.3138781599700451,0.28170906752347946,0.35571736469864845,0.40061095729470253,1.8232147693634033
3,0.2986724394209245,0.20074735757182627,0.23766977997387156,0.24830443061449947,0.24135136472828247,0.2596113778212491,1.5320889423875248,0.001,0.3195928744971752,0.21481561660766602,0.4218577519059181,0.3620631657540798,0.3252522014081478,0.4030369371175766,2.0923303961753845
4,0.26265623551957745,0.180469390224008,0.20959335346432292,0.22822167242274566,0.2134273227523355,0.21368875486009262,1.3537658558172339,0.001,0.3082401975989342,0.18208135478198528,0.32100699096918106,0.35926957428455353,0.306108932942152,0.3701963946223259,1.8925945460796356
5,0.24697507085169063,0.15745818812180967,0.18348312597064412,0.20694290452143727,0.18807760450769873,0.19031444520634763,1.218916069058811,0.001,0.26142728328704834,0.1359175257384777,0.21960802748799324,0.2718618605285883,0.27072035148739815,0.3001032620668411,1.5052860379219055
6,0.21556485926403718,0.14501592779860778,0.16479099103633096,0.1921697101172279,0.1535257103250307,0.16514088016222506,1.08183393758886,0.001,0.22367429547011852,0.1151723163202405,0.1773452814668417,0.23029459081590176,0.17381869442760944,0.2661301027983427,1.2320412024855614
7,0.1968476794221822,0.13942288497791572,0.14938044350813418,0.17595832093673594,0.1372414042844492,0.15833120004219167,1.0027591831543867,0.001,0.14601641427725554,0.09156651794910431,0.15280976425856352,0.18000882863998413,0.11784997396171093,0.1938177179545164,0.9276057332754135
8,0.1670895928845686,0.1296136214890901,0.14221322536468506,0.16361996005563176,0.12369416566456065,0.1441889964044094,0.9159160712186027,0.001,0.1372352633625269,0.10002287849783897,0.13214214146137238,0.17242580838501453,0.1228597229346633,0.1940202470868826,0.9041609168052673
9,0.15445171778692918,0.11609537614619031,0.12986680361277916,0.15702185451107867,0.11239013163482442,0.1329299816313912,0.8481703418142655,0.001,0.17187202721834183,0.059826424811035395,0.11107988841831684,0.1704159677028656,0.11154409125447273,0.20063949935138226,0.8707543313503265
10,0.15408874850939303,0.10366050044403356,0.12266268997507937,0.14540301613947926,0.09885099727441282,0.12624466090517886,0.7962555026306826,0.001,0.17782245762646198,0.06106256972998381,0.12634448055177927,0.1691713072359562,0.10855538956820965,0.1883594784885645,0.8766331225633621
11,0.140757645096849,0.1030703752356417,0.11991177784169421,0.147742138189428,0.09563353767289835,0.12371571537326365,0.7761038278832155,0.001,0.13283174112439156,0.05800177436321974,0.09626295324414968,0.15388509258627892,0.08257620502263308,0.16687844041734934,0.7356590405106544
12,0.12918389413286657,0.09850760132950895,0.10352890960433904,0.1397831168244867,0.08293253840769038,0.12149206242140602,0.7206089619327994,0.001,0.13201101496815681,0.05808198498561978,0.09125548647716641,0.1632533874362707,0.0936008058488369,0.17706593684852123,0.7603867128491402
13,0.12027372945757474,0.0970748374786447,0.09864526767941083,0.12854626665220542,0.07524360047982019,0.1065541270243771,0.6713988816036898,0.001,0.13781728688627481,0.056854913011193275,0.08463809546083212,0.16829735785722733,0.08783117681741714,0.18208394199609756,0.762529231607914
14,0.1189437144819428,0.08814871344057952,0.09400382802328643,0.12936596243697054,0.0764379805940039,0.1072402186691761,0.659100312520476,0.001,0.13369985483586788,0.06068709259852767,0.09908005688339472,0.15360560547560453,0.0762450946494937,0.17016200069338083,0.7383750677108765
15,0.10722935440785744,0.08334669273565798,0.09207654415684588,0.11344903795158162,0.06834524387822431,0.10303098730304662,0.6123206142116996,0.001,0.13914216496050358,0.0591859738342464,0.10419148299843073,0.13274163473397493,0.07136473059654236,0.1705846469849348,0.7219982221722603
16,0.10587590078220648,0.08961505946867607,0.08633480922264211,0.11667210104710915,0.065582280540291,0.10276702857192825,0.6115736198775908,0.001,0.11233168933540583,0.055826876778155565,0.08747049048542976,0.1340543357655406,0.06771108554676175,0.15474269166588783,0.6568027287721634
17,0.09636396147749003,0.08289675622740213,0.08253367047976046,0.10859618182567989,0.06469494794659755,0.09686393400325495,0.5765480469254887,0.001,0.06739413412287831,0.038151444401592016,0.04870520252734423,0.07813154626637697,0.06072114920243621,0.09383460599929094,0.43146970868110657
18,0.09185088557355545,0.08014015721924164,0.08131631825338392,0.10549290719277718,0.06142284337650327,0.09462316082242657,0.5593267311068142,0.001,0.07133888639509678,0.040489132050424814,0.055803847033530474,0.08309881202876568,0.06262852065265179,0.1038678577169776,0.4616418071091175
19,0.09051179316113978,0.07988155457903356,0.0758430283954915,0.10245157318080172,0.06271988482159727,0.09266689825145637,0.5484228546128553,0.001,0.087806296069175,0.047577259596437216,0.06053608097136021,0.09437869116663933,0.06128076324239373,0.10980118252336979,0.505657222121954
0,0.39264807893949394,0.36494463331559124,0.5188800490954343,0.35974491343778725,0.35557326674461365,0.3166036728550406,2.354772048837998,0.001,0.5153184123337269,0.33064523339271545,0.3139912970364094,0.3642337769269943,0.4044226296246052,0.4494978152215481,2.4245338141918182
1,0.3219467265640988,0.3105265677851789,0.3796563266831286,0.29112063830389695,0.3385138932396384,0.27729589141467037,1.9654854185440962,0.001,0.33174438774585724,0.22725239768624306,0.26685028709471226,0.29942307248711586,0.3801393546164036,0.3807728700339794,1.9326028674840927
2,0.2753166985862395,0.26596011528197455,0.2874003661906018,0.27326248367043104,0.27640563381068844,0.23085898467723062,1.6556255396674662,0.001,0.2748072165995836,0.20648908987641335,0.32057999074459076,0.24429957941174507,0.3490409478545189,0.31486283615231514,1.7564886659383774
3,0.23234738409519196,0.2344873582615572,0.255229598020806,0.2471698689110139,0.24028588217847488,0.2006793613819515,1.4565917779417599,0.001,0.21421371400356293,0.1749850306659937,0.27298233285546303,0.22199789807200432,0.330725584179163,0.2140014674514532,1.475286915898323
4,0.20837506827186136,0.19551778190276203,0.238391373963917,0.21024850098525777,0.20516014318255818,0.15259158041547327,1.2566438667914446,0.001,0.15653776936233044,0.11387602239847183,0.20756097324192524,0.16328635904937983,0.24677134677767754,0.18001007661223412,1.1143764555454254
5,0.1806405427701333,0.18025443045532002,0.2137390870381804,0.19299849823993795,0.16902631915667476,0.13207226641037884,1.1150352656841278,0.001,0.11026265192776918,0.09046999830752611,0.14881736412644386,0.14878941606730223,0.1884341835975647,0.14606546983122826,0.8791182041168213
6,0.16657868049600544,0.16410099123330676,0.2141913644531194,0.18467920624157963,0.15962915210162892,0.132081559037461,1.0675095074317034,0.001,0.06779341353103518,0.06730977445840836,0.13319808151572943,0.11481189448386431,0.1611058060079813,0.12022963538765907,0.7106718868017197
7,0.14771349487059257,0.15332614783855045,0.20445825729299993,0.1596781442708829,0.14412214935702436,0.11033141963622149,0.9658181667327881,0.001,0.08106283843517303,0.07962085120379925,0.1468028947710991,0.12918183859437704,0.1525777131319046,0.12893655989319086,0.7643309459090233
8,0.1421427452827201,0.1431024968624115,0.17471279883209398,0.15115211772568085,0.13881524126319325,0.10111570182968588,0.8971437145681942,0.001,0.09288657084107399,0.06842886563390493,0.14675180241465569,0.1272038584575057,0.13073571771383286,0.11622705403715372,0.7282935902476311
9,0.12896090636358543,0.1329096996170633,0.16106809631866567,0.13537160811178825,0.12064588201396606,0.09292488610919784,0.8178945376592524,0.001,0.11035746708512306,0.08314745500683784,0.15928056091070175,0.11183713562786579,0.13848213572055101,0.11257166508585215,0.7616355866193771
10,0.1194312590010026,0.12649201536003282,0.16439155861735344,0.133183964254225,0.11618229965953265,0.08808603992356974,0.7936797001782585,0.001,0.1279602274298668,0.1014300836250186,0.18875263258814812,0.15441409032791853,0.1751662977039814,0.12883424293249846,0.9224214777350426
11,0.12156455087311127,0.12233407576294507,0.1547859173048945,0.12577221520683346,0.10816377971102209,0.07878636634525131,0.7572377814966089,0.0005,0.08521226979792118,0.07211147341877222,0.11325429566204548,0.10479657351970673,0.1108604921028018,0.08754495065659285,0.619573712348938
12,0.12004963681101799,0.11595068959628835,0.14392819891081138,0.11915687800330274,0.10565119149053798,0.08033344806993709,0.7308340966701508,0.0005,0.0955835422500968,0.07074236869812012,0.11238438822329044,0.10529869236052036,0.10758691653609276,0.08887315914034843,0.6262035444378853
13,0.11817243870566874,0.1149281175697551,0.1471504102296689,0.12125101466389264,0.10126845144173678,0.07981445815633326,0.7282913186970879,0.0005,0.08533460833132267,0.05830554757267237,0.09550856985151768,0.09237553831189871,0.09145432524383068,0.08678839262574911,0.5554424934089184
14,0.10932778588989202,0.11041616188252673,0.13773991583901293,0.11201293481623426,0.09894639253616333,0.07810613600646749,0.6921877755838282,0.0005,0.11008174251765013,0.0799505515024066,0.1354254763573408,0.12197765614837408,0.12079694122076035,0.1074314909055829,0.721261665225029
15,0.11110788408447714,0.10908078818636782,0.14346768181113637,0.11640433879459605,0.09842705923844786,0.07676487240721197,0.7008132320993087,0.0005,0.11604447942227125,0.0757350162602961,0.14322838000953197,0.1067492039874196,0.11657517962157726,0.08691228553652763,0.6907665655016899
16,0.1056110098519746,0.1112097289194079,0.13269645917941542,0.10944079563898199,0.09457794905585401,0.07255143858492374,0.6715711407801684,0.0005,0.09807434305548668,0.07909018266946077,0.1404049750417471,0.1097673773765564,0.11497603263705969,0.08658070489764214,0.6743360087275505
17,0.10341071753817446,0.10229749605059624,0.12741618932170026,0.10593168273129884,0.08972277930554222,0.07071628311977667,0.644901701632668,0.0005,0.07630806509405375,0.05502472119405866,0.09633456729352474,0.08451889548450708,0.08292823657393456,0.08611981011927128,0.5265997909009457
18,0.1042522820917999,0.09862115562838666,0.12115958070053774,0.10720295612426366,0.09361202280749292,0.07275565538336248,0.6429286879651687,0.0005,0.06710841692984104,0.04140944965183735,0.08179901167750359,0.07160658994689584,0.0746178301051259,0.07661973591893911,0.45844268426299095
19,0.1008762546321925,0.09953351516057463,0.13252007150474718,0.1027406536261825,0.08676715480054126,0.06767121724346105,0.6353500406531727,0.0005,0.0632762392051518,0.046326556243002415,0.08523586951196194,0.07071533659473062,0.07379672164097428,0.07720572035759687,0.4617580510675907
0,0.39170942236395445,0.338556987397811,0.3984268684597576,0.5329822442110848,0.3686590545317706,0.38256759240346794,2.4584476527045753,0.001,0.4701170399785042,0.24027306586503983,0.53501321002841,0.2730704825371504,0.3880384862422943,0.4434034265577793,2.395483911037445
1,0.33630947505726533,0.31891557574272156,0.31728465898948555,0.3017324117176673,0.3542943465359071,0.2888936575721292,1.962979604216183,0.001,0.40995846688747406,0.3038559593260288,0.2964491471648216,0.24554077722132206,0.3798670023679733,0.4004857614636421,2.0816744714975357
2,0.29323335780816917,0.25854195698219185,0.2877393294783199,0.265243744587197,0.2873172378715347,0.27005284104277105,1.7076151125571306,0.001,0.4015554450452328,0.26021434366703033,0.2473043017089367,0.2816237471997738,0.3855017237365246,0.39388135075569153,2.0155482590198517
