epoch,A_loss,BD_loss,DP_loss,E_loss,FS_loss,RC_loss,loss,lr,val_A_loss,val_BD_loss,val_DP_loss,val_E_loss,val_FS_loss,val_RC_loss,val_loss
0,0.44620812903432283,0.37826280646464405,0.4062339979059556,0.30053863762056127,0.3063860452350448,0.29682671760811524,2.179751010502086,0.001,0.44749475376946585,0.43922537565231323,0.3692789503506252,0.2518032214471272,0.2728187165090016,0.36651889766965595,2.1924761533737183
1,0.38703634458429675,0.3289395456804949,0.3241479515152819,0.25177185675677133,0.24953842995797887,0.25439269621582594,1.8411782769595875,0.001,0.3413959400994437,0.4028800002166203,0.33622735951628,0.2982853480747768,0.3512937937464033,0.30823591351509094,2.0836826051984514
2,0.3174091950058937,0.2767871158087955,0.27156905347810073,0.20538773431497462,0.23544614411452236,0.22203651245902567,1.5740058246780844,0.001,0.36427561725888935,0.32827925256320406,0.36006030440330505,0.2039693295955658,0.24310998831476485,0.3006050246102469,1.8456764391490392
3,0.24934746281189077,0.23315864100175746,0.22864717288928874,0.18122737372622771,0.19892664560500314,0.1793828168336083,1.3160471460398506,0.001,0.2221596794469016,0.2262528134243829,0.17946809104510716,0.12254777763571058,0.1901946770293372,0.1759717741182872,1.1619235532624381
4,0.2156596946365693,0.19313619943226085,0.20675257330431657,0.15463651607141776,0.17392608413801475,0.16273478265194333,1.1521295361659105,0.001,0.1430185671363558,0.1562578124659402,0.11964040249586105,0.11525685978787285,0.13680980141673768,0.13085794235978807,0.8470797538757324
5,0.17785729752743945,0.1514535232940141,0.17614376391558087,0.13804183637394624,0.14919112819959135,0.13750490546226501,0.9753894595538869,0.001,0.11051687811102186,0.13943921348878316,0.1050141943352563,0.11121243557759694,0.09664747970444816,0.11511724122932979,0.7231043917792184
6,0.15971732906558933,0.13350078660775633,0.16060398431385264,0.11909390657263644,0.12889248570975134,0.12512940234121153,0.8720652759075165,0.001,0.09214855624096734,0.11561258350099836,0.0875924580863544,0.10929219744035176,0.11064704188278743,0.09585172470126833,0.6562420385224479
7,0.14903748692835078,0.12194700648679453,0.13775349254993832,0.10624595643842921,0.11103728720370461,0.11846736073493958,0.7895409412243787,0.001,0.08723249073539462,0.125234916806221,0.0711594612470695,0.10333523260695594,0.0967111811041832,0.0979347016130175,0.6266171761921474
8,0.13598167063558803,0.11774757745511391,0.1277919694343034,0.09603767644833117,0.09742689242257792,0.10946721320643145,0.7294157217530643,0.001,0.08355425191777092,0.12230262266738075,0.06879981287888118,0.10470836928912572,0.09463642537593842,0.09245075924055916,0.6113614780562264
9,0.1217561782721211,0.11087339809712242,0.11649141635964899,0.09382251036517761,0.08946329103234936,0.10240432839183246,0.6796630410587087,0.001,0.1079582114304815,0.14278946391173772,0.09920949169567653,0.10761479501213346,0.09120634943246841,0.11916334075587136,0.7127446532249451
10,0.12100867970901377,0.10194176260162802,0.11812672895543716,0.09404680965577855,0.08277087187504067,0.10306256363058791,0.665700705612407,0.001,0.08487344426768166,0.12761729849236353,0.0842469898717744,0.10115663707256317,0.08723687167678561,0.10569167562893458,0.6354894467762539
11,0.11067287470487987,0.08939697385272559,0.0984713233569089,0.0857307271045797,0.0717818265890374,0.09263203961446005,0.5932810604572296,0.001,0.08183678665331431,0.12046320949281965,0.06725507069911275,0.10788937658071518,0.08833926916122437,0.1003143595797675,0.6106060658182416
12,0.11726703231825548,0.09216499975060716,0.09891280203181155,0.08368266198564978,0.07541880603222285,0.09533654076649863,0.6072255820035934,0.001,0.07417108650718417,0.1053834855556488,0.06317148517285075,0.09138113686016627,0.0763558681522097,0.08601080094064985,0.5408402340752738
13,0.10567213419605703,0.08971066849634927,0.09630770093816168,0.0822295263847884,0.06833244936869425,0.09017986530328498,0.5767182883094338,0.001,0.07682510891130992,0.10945434336151395,0.062413912266492844,0.09670010421957288,0.0841502206666129,0.09192101125206266,0.5656673993383136
14,0.10279161855578423,0.08176035707926049,0.09016675743110039,0.08056540381820763,0.06563968715422294,0.08920832065974965,0.5542564243078232,0.001,0.08217372851712364,0.1094900837966374,0.05764612874814442,0.0937505875314985,0.07497006016118186,0.08709339797496796,0.5491847353322166
15,0.09568978243452661,0.08377630230696763,0.08860348548521013,0.07611652726636213,0.06121723036117414,0.08017260679865584,0.5295560403781778,0.001,0.08086959379059928,0.11209923241819654,0.058580292122704644,0.0903662091919354,0.0715488035764013,0.08507460249321801,0.5424290214266095
16,0.09979950899586958,0.07512893023736336,0.09136977484997581,0.0744109410135185,0.06294874759281383,0.08025001318139188,0.5277178673183217,0.001,0.06971350046140808,0.09603789235864367,0.05176135525107384,0.07801301670925957,0.06417075278503555,0.07793105606521879,0.4813522866794041
17,0.09327181669719078,0.07386169626432307,0.08005274503546603,0.06812268659910735,0.05889626208911924,0.07781959292204942,0.4956650059012806,0.001,0.06973784736224584,0.10293881701571601,0.053792266441243033,0.08266235781567437,0.07530200694288526,0.0828370451927185,0.5108132702963692
18,0.10050133878693861,0.07284345247727983,0.07877740121501334,0.06627007891588352,0.057754150646574354,0.07983270342297413,0.499431831871762,0.001,0.07208529806562833,0.11143514939716884,0.05321874842047691,0.08684171523366656,0.07623467700822013,0.08758000071559634,0.530759939125606
19,0.09014812122811289,0.0682029609075364,0.07708285464083448,0.06641585708541028,0.0556207341963754,0.07767714603858836,0.47842366204542275,0.001,0.06574271087135587,0.1003528471503939,0.04705607465335301,0.07789615648133415,0.07142449808972222,0.07745446051870074,0.48310754554612295
0,0.5268324455794167,0.49965005148859587,0.5045986876768225,0.4860476868994096,0.2597419369746657,0.38788541450219993,2.7115801607861236,0.001,0.4682047835418156,0.32852897473743986,0.250718497804233,0.19631142062800272,0.19405802020004817,0.19522660970687866,1.6799485853740148
1,0.4611237697741565,0.350672329611638,0.35825180393808026,0.3000381330356878,0.2166307103984496,0.3096409575904117,2.0432727266760433,0.001,0.48248811279024395,0.3396673245089395,0.22018215273107802,0.23819889553955623,0.17549011749880655,0.21098139882087708,1.7139290571212769
2,0.3892141882987583,0.300472736796912,0.2510097013676868,0.25743498653173447,0.17282104623668335,0.26710857889231515,1.6849918470663183,0.001,0.35765935267720905,0.28924467733928133,0.12872874311038426,0.15278998443058558,0.15221012490136282,0.1492247102516038,1.2767950807298933
3,0.2856936463538338,0.2397657409310341,0.2134056757478153,0.20291660813724294,0.13410299139864304,0.20444300924153888,1.327266069019542,0.001,0.23536819858210428,0.23617563928876603,0.110407826091562,0.12750823370047978,0.11657591909170151,0.13522076181003026,1.0081958600452967
4,0.21324721022563822,0.2052781739655663,0.1786930600509924,0.17663110989858122,0.12254855146302897,0.17170924298903523,1.115057845326031,0.001,0.2105032503604889,0.1415677038686616,0.10906713455915451,0.12263016296284539,0.12050108824457441,0.1243125604731696,0.8755396434238979
5,0.17771328174892595,0.18349439672687473,0.16860316408907666,0.15513364335193353,0.09954192193553728,0.15024320978452177,0.9816987830049851,0.001,0.14514840181384767,0.08936844659703118,0.07526218678270068,0.1022125706076622,0.09746249339410237,0.09342542290687561,0.6498476948056903
6,0.15171480858150652,0.14952987059950829,0.13914463121224852,0.13589325043208458,0.1001846110996078,0.13795394209377906,0.8613943878342124,0.001,0.13615277515990393,0.07720019827995982,0.07031677237578801,0.09723648428916931,0.08719922176429204,0.08843351474830083,0.6035083958080837
7,0.1275128610432148,0.13304712601444302,0.12060430032365463,0.12906678700271776,0.0794158215251039,0.13035502197111354,0.7669640165918014,0.001,0.09404488865818296,0.06928060842411858,0.06010592196668897,0.08340561602796827,0.08513897231646947,0.07866694565330233,0.5175919703074864
8,0.12164105584516245,0.1284765469677308,0.12053351827404078,0.11432075347093974,0.07928437367081642,0.11532035711057045,0.7265046256430009,0.001,0.08201723439352852,0.06194786833865302,0.04876343107649258,0.07294576721532005,0.07860166792358671,0.06836720343147006,0.4595434495380947
9,0.11009958495988566,0.11058164366027888,0.11079066619277,0.10174591094255447,0.07204152413589113,0.09995740684954559,0.6520839245880351,0.001,0.08075435299958501,0.0602854596717017,0.05225087595837457,0.07508288111005511,0.07426305700625692,0.06958468098725591,0.45904406905174255
10,0.10875286512515124,0.10278328267090461,0.10382259615203913,0.09836540020564023,0.0682754062992685,0.1011523282264962,0.6299231525729684,0.001,0.06823555007576942,0.052923022636345456,0.04831744145069804,0.07618853130510875,0.07381866020815712,0.06935547717979976,0.43555364864213125
11,0.10382505221401944,0.1147141971570604,0.10425465444431585,0.09327444554690052,0.06558272187762401,0.10029237388687975,0.6286069926093606,0.001,0.06916208724890437,0.053758613233055384,0.04927469736763409,0.07226985533322607,0.07071922293731145,0.06877931526729039,0.43057444265910555
12,0.10055951182456578,0.10343345539534793,0.10889386736294802,0.09776305199107703,0.06739313330720453,0.09966476677971728,0.6242664263528936,0.001,0.06245408047522817,0.047934905758925846,0.05300497529762132,0.0752633565238544,0.07320394366979599,0.07046368718147278,0.4288288823195866
13,0.09385896211161333,0.09338647773598924,0.09518700071117457,0.09676540577236344,0.06548898765707717,0.0954927620204056,0.586642258307513,0.001,0.061033793325935094,0.04232630825468472,0.04858807101845741,0.07241719854729516,0.06842959140028272,0.06968066255961146,0.4088875523635319
14,0.09316067616729175,0.09728763603112277,0.08540740861173939,0.10124840850339216,0.06927524222170606,0.09200595647973173,0.584735095500946,0.001,0.06760744803718158,0.0449049494096211,0.04861256905964443,0.07704112785203117,0.0694378667644092,0.06877291734729495,0.42265788997922626
15,0.08672964638646911,0.09587326854029123,0.08052494333070867,0.08393588673104257,0.06260574872002882,0.08540432440007434,0.5412876027471879,0.001,0.07418441719242505,0.05607119096176965,0.060709631336586814,0.08953954811607089,0.07663016446999141,0.0802039738212313,0.48347402470452444
16,0.08654343753176577,0.09069592757698368,0.08804503455758095,0.08663598360384211,0.06220895106739858,0.08513277538997285,0.5453247752259759,0.001,0.0900402164884976,0.07473501243761607,0.06565516974244799,0.0872807406953403,0.07677541886057172,0.08401880306856972,0.5244863246168409
17,0.08211632061968832,0.08625708367018138,0.08058509734623573,0.07620877169949167,0.060432920451549924,0.08115779652315028,0.5126771804164437,0.001,0.07716092094779015,0.05318824840443475,0.05662558653524944,0.08487978471176964,0.07930114758866173,0.0884252382176263,0.4854254850319454
18,0.08631960872341604,0.08997475355863571,0.08595032453098718,0.0870667190893608,0.06560991814031321,0.08532091295894455,0.5460470213609583,0.0005,0.0704199852687972,0.05844005250505039,0.053137748901333125,0.07868560616459165,0.07475349892463003,0.07694103143044881,0.45814138650894165
19,0.07808929835172261,0.0861183059785296,0.0822114540154443,0.08754657187006053,0.058920474284712004,0.07838943271952517,0.5169977037345662,0.0005,0.07742474334580558,0.056532464389290125,0.05254687741398811,0.07186219042965344,0.06696037309510368,0.07703060071383204,0.44803730504853384
0,0.6460761778494891,0.4340943290906794,0.8282964545137742,0.38453614974723144,0.3390941751353881,0.34651856036747203,3.0248097952674415,0.001,0.33637960468019756,0.34912750124931335,0.3106201205934797,0.2895117040191378,0.2786809056997299,0.2725473301751273,1.883123210498265
1,0.4121363031513551,0.4218573333585964,0.42137522294240837,0.3647819143884322,0.30123216045253415,0.296772977885078,2.2644284332499787,0.001,0.2999472234930311,0.3377340478556497,0.23065119343144552,0.3026234635284969,0.2466300811086382,0.22282926099640982,1.6866981642586845
2,0.3222818278214511,0.3850792663938859,0.35181553223553824,0.3198303115718505,0.26472483575344086,0.25545991869533763,1.9454596954233505,0.001,0.25983908985342297,0.33501661675316946,0.1602816539151328,0.3107436341898782,0.2641456978661673,0.17724101671150752,1.5535277468817574
3,0.2842179734040709,0.305215530535754,0.315198112060042,0.2846817773054628,0.22304077753249338,0.20896205525187886,1.6675776383456062,0.001,0.14828202979905264,0.19178382413727896,0.11654754834515708,0.20707600457327707,0.21536969925676072,0.11713046367679324,1.0424546258790153
4,0.2556772701003972,0.20258325119228923,0.2650570492534077,0.21605209217352025,0.15225989240057328,0.1610761116094449,1.298978865146637,0.001,0.13960147116865432,0.169341042637825,0.100155950656959,0.17979013919830322,0.20537992247513362,0.10679767706564494,0.9473503828048706
5,0.219709513380247,0.16291808556107915,0.2244910304160679,0.17323547908488443,0.12522989467662923,0.13123800364487312,1.0831078676616444,0.001,0.11602663142340523,0.12340066581964493,0.06831203613962446,0.131822227367333,0.12442326013531003,0.08481877510036741,0.695091017654964
6,0.18768977286184535,0.13366531251984484,0.20400184655890746,0.13914476729491176,0.10379331471288905,0.11519034382174997,0.9297708868980408,0.001,0.09331247423376356,0.0962275607245309,0.08345456421375275,0.08915449146713529,0.10820455742733819,0.08458163163491658,0.6012120417186192
7,0.17451241897309527,0.1171112106565167,0.16366998851299286,0.11946701543296084,0.09561564882888514,0.10697780023602878,0.8235963635584888,0.001,0.06454318282859665,0.07463326518024717,0.08208532631397247,0.07235127261706761,0.1165771654673985,0.09466813611132759,0.5510701707431248
8,0.14326248120735674,0.10540121136342778,0.16742094387026393,0.10211134176043903,0.08977467062718728,0.08784501539433703,0.7420235521653119,0.001,0.0740170766200338,0.05107594494308744,0.06704745973859515,0.06904322015387672,0.09546171448060445,0.07687659987381526,0.4797108471393585
9,0.14638656531186664,0.10189684370861334,0.15531681083581028,0.10058448989601697,0.08184914685347501,0.09779181046520963,0.7299763542764327,0.001,0.061897072941064835,0.0502266777413232,0.06863174055303846,0.07508889585733414,0.09367950686386653,0.08228392153978348,0.47791221737861633
10,0.1412637972218149,0.09795181935324389,0.14154509389225176,0.09648950014482527,0.07440583506489501,0.08512683826334336,0.6828494518995285,0.001,0.05948656105569431,0.04339799923556192,0.06561976458345141,0.07197648286819458,0.08623081019946507,0.08312949538230896,0.45587139470236643
11,0.13011226036092816,0.08768525960690834,0.11994495220920619,0.0857299230992794,0.07209743329269044,0.07848421966328341,0.6200384024311515,0.001,0.06566739508083888,0.046278668833630424,0.060888197273015976,0.07030827871390752,0.08418956186090197,0.0859554090670177,0.4592219889163971
12,0.12930419339853175,0.08120799634386511,0.11652654716197182,0.0808639550472007,0.0686855480513152,0.07680040871834054,0.5992838933187372,0.001,0.06783748258437429,0.04538268649152347,0.06338631361722946,0.07117291805999619,0.07728129093136106,0.0782160365155765,0.44912911312920706
13,0.12804504593505578,0.08297723400242188,0.11334258865784197,0.08102741070529994,0.06982228707741289,0.08034648439463447,0.6013687822748633,0.001,0.07286294656140464,0.04568292413439069,0.06350439786911011,0.07660292727606637,0.08342103766543525,0.08386214396783284,0.47170242241450716
